"cosit","class","year","month","day","VehicleCount"
"000000020205","7","2020","4","24","93"
"000000200722","2","2020","4","24","4434"
"000000201082","3","2020","4","24","508"
"000000001024","6","2020","4","24","419"
"000000003805","3","2020","4","24","47"
"000000020064","1","2020","4","24","13"
"000000020203","2","2020","4","24","4081"
"000000001691","2","2020","4","24","1129"
"000000001592","2","2020","4","24","459"
"000000001871","3","2020","4","24","49"
"000000020201","3","2020","4","24","386"
"000000201082","6","2020","4","24","311"
"000000001014","1","2020","4","24","101"
"000000001044","1","2020","4","24","57"
"000000001281","5","2020","4","24","175"
"000000020908","4","2020","4","24","19"
"000000020521","5","2020","4","24","71"
"000000001016","7","2020","4","24","54"
"000000001594","6","2020","4","24","13"
"000000001851","6","2020","4","24","14"
"000000001782","1","2020","4","24","9"
"000000001081","2","2020","4","24","5358"
"000000003173","2","2020","4","24","1388"
"000000020024","6","2020","4","24","278"
"000000020063","6","2020","4","24","569"
"000000020205","6","2020","4","24","594"
"000000001054","6","2020","4","24","223"
"000000020205","3","2020","4","24","1049"
"000000200717","3","2020","4","24","329"
"000000001221","2","2020","4","24","2010"
"000000001058","3","2020","4","24","255"
"000000001182","6","2020","4","24","54"
"000000001581","5","2020","4","24","50"
"000000020051","5","2020","4","24","63"
"000000001024","7","2020","4","24","42"
"000000001561","5","2020","4","24","56"
"000000020066","5","2020","4","24","16"
"000000020094","1","2020","4","24","3"
"000000020201","7","2020","4","24","7"
"000000020023","1","2020","4","24","10"
"000000001851","7","2020","4","24","12"
"000000001741","7","2020","4","24","29"
"000000200711","4","2020","4","24","21"
"000000003804","1","2020","4","24","11"
"000000001070","6","2020","4","24","3182"
"000000020112","3","2020","4","24","1590"
"000000020243","3","2020","4","24","607"
"000000001025","2","2020","4","24","1284"
"000000001032","5","2020","4","24","134"
"000000001741","3","2020","4","24","198"
"000000020222","1","2020","4","24","8"
"000000001561","6","2020","4","24","75"
"000000003181","2","2020","4","24","454"
"000000001045","4","2020","4","24","48"
"000000020908","7","2020","4","24","17"
"000000020151","2","2020","4","24","824"
"000000001092","4","2020","4","24","31"
"000000020241","7","2020","4","24","25"
"000000020563","7","2020","4","24","26"
"000000020066","6","2020","4","24","10"
"000000020257","1","2020","4","24","41"
"000000001182","7","2020","4","24","33"
"000000003111","1","2020","4","24","16"
"000000001058","7","2020","4","24","9"
"000000001044","2","2020","4","24","13365"
"000000001191","2","2020","4","24","2420"
"000000001301","6","2020","4","24","168"
"000000020011","5","2020","4","24","745"
"000000020024","3","2020","4","24","202"
"000000020044","6","2020","4","24","856"
"000000020222","2","2020","4","24","2720"
"000000200714","1","2020","4","24","28"
"000000001141","3","2020","4","24","548"
"000000001622","6","2020","4","24","88"
"000000001782","2","2020","4","24","1187"
"000000020152","2","2020","4","24","1060"
"000000201082","4","2020","4","24","328"
"000000020241","3","2020","4","24","387"
"000000020201","4","2020","4","24","38"
"000000001631","6","2020","4","24","33"
"000000020047","1","2020","4","24","72"
"000000001632","1","2020","4","24","17"
"000000020061","1","2020","4","24","10"
"000000001679","6","2020","4","24","16"
"000000003805","4","2020","4","24","7"
"000000001601","1","2020","4","24","2"
"000000001014","2","2020","4","24","17501"
"000000001017","2","2020","4","24","5687"
"000000001182","3","2020","4","24","396"
"000000020034","2","2020","4","24","1831"
"000000020076","2","2020","4","24","4634"
"000000020184","3","2020","4","24","1025"
"000000001751","3","2020","4","24","184"
"000000200713","4","2020","4","24","71"
"000000010113","4","2020","4","24","35"
"000000020114","1","2020","4","24","18"
"000000020212","4","2020","4","24","48"
"000000200723","1","2020","4","24","88"
"000000001201","4","2020","4","24","38"
"000000001801","4","2020","4","24","17"
"000000020563","3","2020","4","24","241"
"000000001043","7","2020","4","24","40"
"000000001505","7","2020","4","24","69"
"000000001871","7","2020","4","24","13"
"000000003805","7","2020","4","24","4"
"000000020906","1","2020","4","24","7"
"000000001013","2","2020","4","24","6406"
"000000001542","6","2020","4","24","166"
"000000020092","5","2020","4","24","168"
"000000001101","5","2020","4","24","41"
"000000020254","7","2020","4","24","64"
"000000001723","4","2020","4","24","16"
"000000003806","5","2020","4","24","3"
"000000020036","1","2020","4","24","2"
"000000020088","1","2020","4","24","2"
"000000001012","5","2020","4","24","451"
"000000001111","5","2020","4","24","77"
"000000001503","6","2020","4","24","3563"
"000000020014","6","2020","4","24","1187"
"000000001703","5","2020","4","24","63"
"000000001057","5","2020","4","24","105"
"000000020183","5","2020","4","24","203"
"000000001842","6","2020","4","24","24"
"000000001242","5","2020","4","24","104"
"000000001151","3","2020","4","24","227"
"000000200719","4","2020","4","24","22"
"000000001832","7","2020","4","24","8"
"000000001594","1","2020","4","24","1"
"000000001561","1","2020","4","24","9"
"000000001072","6","2020","4","24","2824"
"000000003111","2","2020","4","24","2935"
"000000020257","2","2020","4","24","7769"
"000000020521","6","2020","4","24","202"
"000000001281","6","2020","4","24","298"
"000000001303","5","2020","4","24","70"
"000000020112","4","2020","4","24","70"
"000000001070","7","2020","4","24","109"
"000000001505","4","2020","4","24","88"
"000000200719","5","2020","4","24","212"
"000000020116","7","2020","4","24","43"
"000000020051","7","2020","4","24","31"
"000000001169","5","2020","4","24","32"
"000000001261","1","2020","4","24","4"
"000000020116","4","2020","4","24","10"
"000000020042","1","2020","4","24","20"
"000000001065","6","2020","4","24","681"
"000000003114","2","2020","4","24","715"
"000000020093","2","2020","4","24","1416"
"000000001032","6","2020","4","24","427"
"000000001054","3","2020","4","24","147"
"000000020063","3","2020","4","24","614"
"000000003801","5","2020","4","24","158"
"000000020111","4","2020","4","24","82"
"000000001024","4","2020","4","24","20"
"000000001043","4","2020","4","24","91"
"000000020119","6","2020","4","24","299"
"000000001581","7","2020","4","24","29"
"000000020243","1","2020","4","24","16"
"000000020077","1","2020","4","24","16"
"000000020802","7","2020","4","24","48"
"000000001201","1","2020","4","24","16"
"000000001594","7","2020","4","24","18"
"000000020212","1","2020","4","24","13"
"000000001222","5","2020","4","24","76"
"000000001253","5","2020","4","24","473"
"000000001751","2","2020","4","24","1254"
"000000020014","3","2020","4","24","997"
"000000001716","3","2020","4","24","574"
"000000001523","6","2020","4","24","147"
"000000001114","7","2020","4","24","50"
"000000001024","1","2020","4","24","2"
"000000001593","5","2020","4","24","49"
"000000020033","7","2020","4","24","12"
"000000001254","5","2020","4","24","55"
"000000001271","5","2020","4","24","68"
"000000200720","7","2020","4","24","43"
"000000001303","7","2020","4","24","47"
"000000020074","7","2020","4","24","76"
"000000020116","1","2020","4","24","9"
"000000020077","0","2020","4","24","1"
"000000020042","0","2020","4","24","4"
"000000001303","4","2020","4","24","2"
"000000001851","1","2020","4","24","5"
"000000001331","3","2020","4","24","497"
"000000005047","3","2020","4","24","886"
"000000020114","6","2020","4","24","354"
"000000200721","6","2020","4","24","655"
"000000202639","2","2020","4","24","1663"
"000000001027","6","2020","4","24","298"
"000000001044","5","2020","4","24","439"
"000000200811","6","2020","4","24","610"
"000000001311","6","2020","4","24","16"
"000000020152","5","2020","4","24","99"
"000000020257","5","2020","4","24","350"
"000000003173","7","2020","4","24","42"
"000000020812","2","2020","4","24","649"
"000000001161","2","2020","4","24","354"
"000000001602","3","2020","4","24","163"
"000000001017","7","2020","4","24","43"
"000000001302","5","2020","4","24","69"
"000000001691","3","2020","4","24","233"
"000000001046","1","2020","4","24","8"
"000000001282","1","2020","4","24","21"
"000000020082","1","2020","4","24","17"
"000000001512","4","2020","4","24","11"
"000000020525","7","2020","4","24","11"
"000000001202","1","2020","4","24","6"
"000000001221","7","2020","4","24","5"
"000000001015","6","2020","4","24","1289"
"000000001502","3","2020","4","24","5098"
"000000020065","6","2020","4","24","505"
"000000001521","6","2020","4","24","214"
"000000202103","6","2020","4","24","110"
"000000020092","7","2020","4","24","48"
"000000001283","6","2020","4","24","157"
"000000001052","1","2020","4","24","15"
"000000001551","7","2020","4","24","30"
"000000001681","1","2020","4","24","2"
"000000020611","7","2020","4","24","32"
"000000001623","1","2020","4","24","3"
"000000003115","4","2020","4","24","3"
"000000001258","2","2020","4","24","11884"
"000000015010","2","2020","4","24","8718"
"000000020065","3","2020","4","24","1021"
"000000020171","3","2020","4","24","307"
"000000020204","5","2020","4","24","196"
"000000001715","6","2020","4","24","21"
"000000001731","6","2020","4","24","133"
"000000200171","2","2020","4","24","2065"
"000000003803","5","2020","4","24","125"
"000000020621","5","2020","4","24","69"
"000000001841","6","2020","4","24","39"
"000000200718","5","2020","4","24","133"
"000000020701","6","2020","4","24","21"
"000000001101","7","2020","4","24","23"
"000000020182","1","2020","4","24","22"
"000000001051","1","2020","4","24","7"
"000000020031","7","2020","4","24","22"
"000000001031","1","2020","4","24","2"
"000000001225","4","2020","4","24","4"
"000000020013","2","2020","4","24","2382"
"000000020045","4","2020","4","24","47"
"000000020525","2","2020","4","24","2503"
"000000020811","3","2020","4","24","147"
"000000020908","6","2020","4","24","479"
"000000020047","4","2020","4","24","407"
"000000020111","5","2020","4","24","311"
"000000001312","3","2020","4","24","374"
"000000020083","4","2020","4","24","27"
"000000020077","7","2020","4","24","51"
"000000001671","2","2020","4","24","240"
"000000200722","1","2020","4","24","53"
"000000001025","1","2020","4","24","17"
"000000020117","4","2020","4","24","2"
"000000001511","1","2020","4","24","6"
"000000001601","7","2020","4","24","15"
"000000020151","1","2020","4","24","8"
"000000001512","6","2020","4","24","20"
"000000001073","3","2020","4","24","3535"
"000000020621","4","2020","4","24","18"
"000000020181","7","2020","4","24","75"
"000000001282","3","2020","4","24","243"
"000000001131","7","2020","4","24","32"
"000000003803","7","2020","4","24","24"
"000000001171","7","2020","4","24","34"
"000000020204","4","2020","4","24","15"
"000000001017","6","2020","4","24","847"
"000000001046","2","2020","4","24","1227"
"000000001504","5","2020","4","24","900"
"000000003173","6","2020","4","24","170"
"000000015002","2","2020","4","24","6310"
"000000020012","2","2020","4","24","8088"
"000000020203","7","2020","4","24","74"
"000000001081","6","2020","4","24","564"
"000000003114","6","2020","4","24","207"
"000000020083","5","2020","4","24","166"
"000000001541","2","2020","4","24","909"
"000000020525","3","2020","4","24","476"
"000000001221","3","2020","4","24","220"
"000000001601","5","2020","4","24","45"
"000000020013","3","2020","4","24","465"
"000000020151","7","2020","4","24","24"
"000000020212","5","2020","4","24","131"
"000000020114","7","2020","4","24","35"
"000000200811","7","2020","4","24","41"
"000000202104","1","2020","4","24","3"
"000000001691","7","2020","4","24","19"
"000000020181","1","2020","4","24","7"
"000000001512","3","2020","4","24","54"
"000000001027","5","2020","4","24","101"
"000000200811","5","2020","4","24","288"
"000000001712","3","2020","4","24","451"
"000000001841","2","2020","4","24","2565"
"000000001132","3","2020","4","24","666"
"000000001524","2","2020","4","24","1173"
"000000020045","5","2020","4","24","118"
"000000020151","5","2020","4","24","83"
"000000020041","4","2020","4","24","93"
"000000001085","7","2020","4","24","56"
"000000001171","4","2020","4","24","23"
"000000001531","2","2020","4","24","732"
"000000001621","7","2020","4","24","34"
"000000001624","7","2020","4","24","22"
"000000001592","5","2020","4","24","36"
"000000020601","7","2020","4","24","29"
"000000020092","1","2020","4","24","10"
"000000020621","1","2020","4","24","3"
"000000001172","1","2020","4","24","15"
"000000020113","5","2020","4","24","15"
"000000001241","2","2020","4","24","1460"
"000000001331","5","2020","4","24","88"
"000000020013","6","2020","4","24","598"
"000000020203","5","2020","4","24","301"
"000000031021","2","2020","4","24","254"
"000000020065","2","2020","4","24","6016"
"000000001521","2","2020","4","24","1038"
"000000001542","2","2020","4","24","494"
"000000001715","2","2020","4","24","1290"
"000000001691","5","2020","4","24","62"
"000000202104","4","2020","4","24","11"
"000000001511","5","2020","4","24","30"
"000000001016","5","2020","4","24","287"
"000000001085","2","2020","4","24","1203"
"000000001261","3","2020","4","24","261"
"000000001601","3","2020","4","24","90"
"000000001624","2","2020","4","24","852"
"000000020042","3","2020","4","24","886"
"000000020047","3","2020","4","24","2597"
"000000020084","2","2020","4","24","1189"
"000000020205","5","2020","4","24","333"
"000000200713","3","2020","4","24","1026"
"000000200714","3","2020","4","24","710"
"000000200716","2","2020","4","24","1044"
"000000005045","3","2020","4","24","435"
"000000020077","3","2020","4","24","741"
"000000020243","6","2020","4","24","228"
"000000020601","2","2020","4","24","1073"
"000000001602","2","2020","4","24","917"
"000000020184","7","2020","4","24","76"
"000000020201","6","2020","4","24","163"
"000000001054","5","2020","4","24","58"
"000000020081","4","2020","4","24","40"
"000000020241","5","2020","4","24","89"
"000000001182","5","2020","4","24","65"
"000000001871","6","2020","4","24","22"
"000000020811","7","2020","4","24","25"
"000000020034","1","2020","4","24","17"
"000000001302","4","2020","4","24","1"
"000000001505","6","2020","4","24","550"
"000000001041","3","2020","4","24","822"
"000000001044","4","2020","4","24","140"
"000000020112","6","2020","4","24","429"
"000000001035","4","2020","4","24","15"
"000000001632","3","2020","4","24","210"
"000000003114","4","2020","4","24","56"
"000000001035","7","2020","4","24","64"
"000000020222","4","2020","4","24","23"
"000000001035","2","2020","4","24","1914"
"000000001053","6","2020","4","24","144"
"000000001069","5","2020","4","24","136"
"000000001500","6","2020","4","24","3008"
"000000020081","2","2020","4","24","1606"
"000000020083","1","2020","4","24","10"
"000000001302","2","2020","4","24","659"
"000000020022","7","2020","4","24","32"
"000000020022","4","2020","4","24","26"
"000000001291","5","2020","4","24","89"
"000000020301","2","2020","4","24","431"
"000000200713","1","2020","4","24","58"
"000000001561","7","2020","4","24","51"
"000000001504","1","2020","4","24","64"
"000000001721","7","2020","4","24","27"
"000000020066","7","2020","4","24","28"
"000000010113","1","2020","4","24","15"
"000000001832","5","2020","4","24","9"
"000000001041","1","2020","4","24","7"
"000000001851","4","2020","4","24","8"
"000000001024","3","2020","4","24","417"
"000000001065","5","2020","4","24","363"
"000000020094","2","2020","4","24","1458"
"000000020022","3","2020","4","24","1266"
"000000020044","5","2020","4","24","183"
"000000020802","3","2020","4","24","339"
"000000001851","3","2020","4","24","126"
"000000020563","4","2020","4","24","18"
"000000020066","3","2020","4","24","80"
"000000020521","7","2020","4","24","31"
"000000001032","7","2020","4","24","48"
"000000020241","4","2020","4","24","32"
"000000001679","5","2020","4","24","20"
"000000020205","4","2020","4","24","44"
"000000001102","5","2020","4","24","46"
"000000001035","1","2020","4","24","19"
"000000001631","7","2020","4","24","21"
"000000001302","1","2020","4","24","10"
"000000001041","2","2020","4","24","4047"
"000000001054","4","2020","4","24","21"
"000000001581","6","2020","4","24","36"
"000000020047","2","2020","4","24","16388"
"000000001721","6","2020","4","24","33"
"000000001751","4","2020","4","24","7"
"000000020063","7","2020","4","24","44"
"000000001053","7","2020","4","24","18"
"000000020119","7","2020","4","24","20"
"000000001141","7","2020","4","24","41"
"000000001054","7","2020","4","24","8"
"000000020671","5","2020","4","24","11"
"000000001045","1","2020","4","24","6"
"000000020811","1","2020","4","24","3"
"000000001016","3","2020","4","24","1063"
"000000001071","2","2020","4","24","16683"
"000000001261","4","2020","4","24","27"
"000000001141","6","2020","4","24","137"
"000000015012","4","2020","4","24","38"
"000000020905","1","2020","4","24","8"
"000000005045","1","2020","4","24","263"
"000000020802","5","2020","4","24","117"
"000000001611","1","2020","4","24","22"
"000000001311","1","2020","4","24","33"
"000000200711","7","2020","4","24","21"
"000000020112","7","2020","4","24","45"
"000000001594","5","2020","4","24","16"
"000000020186","1","2020","4","24","3"
"000000001034","6","2020","4","24","839"
"000000001113","6","2020","4","24","464"
"000000001258","6","2020","4","24","969"
"000000001500","2","2020","4","24","14764"
"000000001509","2","2020","4","24","18476"
"000000015010","6","2020","4","24","504"
"000000001111","4","2020","4","24","32"
"000000001651","6","2020","4","24","81"
"000000001679","2","2020","4","24","748"
"000000020011","1","2020","4","24","58"
"000000001036","3","2020","4","24","236"
"000000001507","7","2020","4","24","58"
"000000003172","7","2020","4","24","56"
"000000020907","4","2020","4","24","24"
"000000031041","3","2020","4","24","123"
"000000020018","7","2020","4","24","37"
"000000020591","3","2020","4","24","93"
"000000020251","1","2020","4","24","2"
"000000020182","7","2020","4","24","61"
"000000001714","7","2020","4","24","8"
"000000020561","5","2020","4","24","52"
"000000003801","1","2020","4","24","5"
"000000200720","1","2020","4","24","13"
"000000001111","7","2020","4","24","17"
"000000001254","4","2020","4","24","10"
"000000001070","0","2020","4","24","2"
"000000001701","4","2020","4","24","1"
"000000001070","5","2020","4","24","1216"
"000000020115","3","2020","4","24","551"
"000000020241","6","2020","4","24","418"
"000000001022","2","2020","4","24","1303"
"000000001223","5","2020","4","24","136"
"000000020064","2","2020","4","24","2432"
"000000020908","3","2020","4","24","327"
"000000001121","4","2020","4","24","6"
"000000001243","2","2020","4","24","1458"
"000000020042","4","2020","4","24","91"
"000000020061","4","2020","4","24","30"
"000000001055","2","2020","4","24","385"
"000000001041","4","2020","4","24","40"
"000000001713","2","2020","4","24","755"
"000000020111","7","2020","4","24","51"
"000000020045","1","2020","4","24","12"
"000000001121","7","2020","4","24","20"
"000000020243","4","2020","4","24","34"
"000000200714","4","2020","4","24","27"
"000000001721","5","2020","4","24","53"
"000000001632","4","2020","4","24","9"
"000000001801","7","2020","4","24","21"
"000000201082","7","2020","4","24","14"
"000000001591","1","2020","4","24","4"
"000000200721","1","2020","4","24","14"
"000000001065","2","2020","4","24","7414"
"000000001086","3","2020","4","24","348"
"000000015011","3","2020","4","24","1957"
"000000020016","6","2020","4","24","858"
"000000020044","2","2020","4","24","2744"
"000000020071","6","2020","4","24","2549"
"000000020086","3","2020","4","24","521"
"000000020118","6","2020","4","24","404"
"000000001012","4","2020","4","24","282"
"000000020032","3","2020","4","24","265"
"000000001057","7","2020","4","24","26"
"000000200812","4","2020","4","24","42"
"000000020524","6","2020","4","24","187"
"000000001031","5","2020","4","24","28"
"000000001271","4","2020","4","24","35"
"000000001242","7","2020","4","24","36"
"000000031031","1","2020","4","24","22"
"000000020074","1","2020","4","24","28"
"000000001057","4","2020","4","24","19"
"000000020033","1","2020","4","24","15"
"000000001011","4","2020","4","24","190"
"000000001013","3","2020","4","24","965"
"000000001072","2","2020","4","24","14782"
"000000001501","4","2020","4","24","158"
"000000020087","5","2020","4","24","152"
"000000200171","3","2020","4","24","712"
"000000001222","4","2020","4","24","26"
"000000020019","6","2020","4","24","1122"
"000000020202","3","2020","4","24","591"
"000000020254","5","2020","4","24","166"
"000000001102","2","2020","4","24","716"
"000000020252","7","2020","4","24","29"
"000000001253","4","2020","4","24","62"
"000000020253","3","2020","4","24","461"
"000000020223","3","2020","4","24","663"
"000000015001","7","2020","4","24","49"
"000000020088","7","2020","4","24","38"
"000000020183","4","2020","4","24","53"
"000000001242","4","2020","4","24","51"
"000000020172","7","2020","4","24","57"
"000000020721","7","2020","4","24","17"
"000000001771","7","2020","4","24","61"
"000000020088","4","2020","4","24","9"
"000000001681","7","2020","4","24","14"
"000000001303","1","2020","4","24","9"
"000000001693","1","2020","4","24","3"
"000000020022","0","2020","4","24","1"
"000000001172","3","2020","4","24","215"
"000000001723","2","2020","4","24","982"
"000000202639","3","2020","4","24","335"
"000000001042","6","2020","4","24","107"
"000000001202","5","2020","4","24","99"
"000000020561","2","2020","4","24","2280"
"000000001161","6","2020","4","24","41"
"000000001623","2","2020","4","24","1020"
"000000001524","4","2020","4","24","10"
"000000001803","6","2020","4","24","41"
"000000020046","7","2020","4","24","20"
"000000001241","4","2020","4","24","17"
"000000004041","4","2020","4","24","6"
"000000003807","7","2020","4","24","1"
"000000001073","5","2020","4","24","785"
"000000001508","3","2020","4","24","5608"
"000000001552","6","2020","4","24","234"
"000000020204","6","2020","4","24","395"
"000000200718","6","2020","4","24","535"
"000000020092","3","2020","4","24","748"
"000000020526","3","2020","4","24","326"
"000000201081","5","2020","4","24","139"
"000000001131","6","2020","4","24","76"
"000000001101","3","2020","4","24","213"
"000000001521","4","2020","4","24","25"
"000000001015","7","2020","4","24","29"
"000000001841","4","2020","4","24","7"
"000000020012","7","2020","4","24","49"
"000000202103","4","2020","4","24","10"
"000000020701","4","2020","4","24","8"
"000000001085","6","2020","4","24","913"
"000000001552","3","2020","4","24","159"
"000000020012","4","2020","4","24","115"
"000000020062","2","2020","4","24","2102"
"000000020076","5","2020","4","24","293"
"000000020254","2","2020","4","24","11334"
"000000020204","3","2020","4","24","495"
"000000201081","7","2020","4","24","11"
"000000001502","1","2020","4","24","133"
"000000001541","7","2020","4","24","28"
"000000001225","2","2020","4","24","1039"
"000000001073","7","2020","4","24","105"
"000000020013","5","2020","4","24","112"
"000000020171","1","2020","4","24","17"
"000000001671","5","2020","4","24","3"
"000000020019","0","2020","4","24","1"
"000000001261","6","2020","4","24","90"
"000000020041","2","2020","4","24","8410"
"000000020061","6","2020","4","24","474"
"000000020906","3","2020","4","24","433"
"000000001045","5","2020","4","24","84"
"000000001621","2","2020","4","24","1558"
"000000001632","6","2020","4","24","67"
"000000010113","6","2020","4","24","359"
"000000200718","2","2020","4","24","1127"
"000000005045","6","2020","4","24","28"
"000000001591","6","2020","4","24","18"
"000000001591","3","2020","4","24","262"
"000000020094","3","2020","4","24","376"
"000000020076","4","2020","4","24","50"
"000000001713","4","2020","4","24","9"
"000000001601","6","2020","4","24","23"
"000000020811","5","2020","4","24","46"
"000000001221","4","2020","4","24","22"
"000000001017","4","2020","4","24","57"
"000000001092","5","2020","4","24","218"
"000000001256","5","2020","4","24","573"
"000000001311","3","2020","4","24","213"
"000000020042","6","2020","4","24","1235"
"000000200721","3","2020","4","24","654"
"000000001041","6","2020","4","24","214"
"000000001504","6","2020","4","24","662"
"000000001552","2","2020","4","24","636"
"000000020186","3","2020","4","24","436"
"000000202104","2","2020","4","24","752"
"000000001014","7","2020","4","24","102"
"000000001133","1","2020","4","24","13"
"000000020908","5","2020","4","24","124"
"000000200717","5","2020","4","24","124"
"000000001312","5","2020","4","24","70"
"000000020034","4","2020","4","24","53"
"000000020563","5","2020","4","24","55"
"000000001055","4","2020","4","24","15"
"000000001302","7","2020","4","24","45"
"000000001058","5","2020","4","24","47"
"000000020222","7","2020","4","24","27"
"000000001812","5","2020","4","24","72"
"000000001191","7","2020","4","24","12"
"000000003111","7","2020","4","24","47"
"000000020081","7","2020","4","24","19"
"000000001070","3","2020","4","24","4681"
"000000001291","6","2020","4","24","562"
"000000001500","5","2020","4","24","810"
"000000001504","2","2020","4","24","17192"
"000000001509","5","2020","4","24","1107"
"000000020045","2","2020","4","24","1654"
"000000020051","6","2020","4","24","244"
"000000020077","2","2020","4","24","3092"
"000000020083","2","2020","4","24","1327"
"000000001021","5","2020","4","24","113"
"000000001591","2","2020","4","24","1362"
"000000001256","1","2020","4","24","45"
"000000001594","3","2020","4","24","81"
"000000001312","1","2020","4","24","16"
"000000001622","7","2020","4","24","19"
"000000001016","4","2020","4","24","123"
"000000001611","2","2020","4","24","1198"
"000000005045","2","2020","4","24","5329"
"000000020905","2","2020","4","24","1580"
"000000200719","6","2020","4","24","579"
"000000200721","2","2020","4","24","2282"
"000000001601","2","2020","4","24","608"
"000000003804","2","2020","4","24","1713"
"000000020023","2","2020","4","24","1642"
"000000020116","3","2020","4","24","399"
"000000001223","6","2020","4","24","123"
"000000001561","3","2020","4","24","385"
"000000001182","4","2020","4","24","29"
"000000020024","7","2020","4","24","15"
"000000001812","1","2020","4","24","15"
"000000020117","2","2020","4","24","106"
"000000200717","4","2020","4","24","11"
"000000001092","1","2020","4","24","9"
"000000001058","4","2020","4","24","4"
"000000001071","6","2020","4","24","3076"
"000000020114","5","2020","4","24","179"
"000000200722","5","2020","4","24","353"
"000000200723","5","2020","4","24","1903"
"000000202103","2","2020","4","24","601"
"000000020525","6","2020","4","24","112"
"000000001508","1","2020","4","24","189"
"000000001811","4","2020","4","24","22"
"000000003181","5","2020","4","24","51"
"000000001112","5","2020","4","24","103"
"000000020084","7","2020","4","24","46"
"000000200718","4","2020","4","24","9"
"000000001023","4","2020","4","24","40"
"000000001506","7","2020","4","24","67"
"000000020094","5","2020","4","24","113"
"000000202639","1","2020","4","24","10"
"000000001671","3","2020","4","24","53"
"000000004041","2","2020","4","24","307"
"000000005047","5","2020","4","24","60"
"000000001221","6","2020","4","24","18"
"000000020812","1","2020","4","24","10"
"000000001224","7","2020","4","24","32"
"000000001552","4","2020","4","24","12"
"000000001101","1","2020","4","24","5"
"000000001803","4","2020","4","24","5"
"000000020254","0","2020","4","24","1"
"000000001022","6","2020","4","24","458"
"000000020034","6","2020","4","24","249"
"000000020076","6","2020","4","24","1390"
"000000020171","2","2020","4","24","2479"
"000000020511","2","2020","4","24","1043"
"000000001133","6","2020","4","24","119"
"000000020186","5","2020","4","24","126"
"000000020701","2","2020","4","24","315"
"000000020906","5","2020","4","24","139"
"000000001602","7","2020","4","24","31"
"000000020526","1","2020","4","24","10"
"000000020181","4","2020","4","24","48"
"000000001621","4","2020","4","24","11"
"000000001311","5","2020","4","24","41"
"000000001811","7","2020","4","24","14"
"000000001131","4","2020","4","24","4"
"000000020611","1","2020","4","24","3"
"000000001112","3","2020","4","24","465"
"000000001611","6","2020","4","24","73"
"000000020013","4","2020","4","24","25"
"000000020204","2","2020","4","24","2510"
"000000020905","6","2020","4","24","504"
"000000001782","5","2020","4","24","35"
"000000020081","5","2020","4","24","93"
"000000003181","3","2020","4","24","113"
"000000200722","3","2020","4","24","898"
"000000020861","3","2020","4","24","116"
"000000200716","3","2020","4","24","349"
"000000001511","3","2020","4","24","153"
"000000020064","7","2020","4","24","55"
"000000001243","7","2020","4","24","24"
"000000020034","7","2020","4","24","29"
"000000020076","7","2020","4","24","77"
"000000001592","6","2020","4","24","11"
"000000001081","7","2020","4","24","26"
"000000001027","3","2020","4","24","307"
"000000003803","2","2020","4","24","1724"
"000000020023","6","2020","4","24","218"
"000000020084","3","2020","4","24","433"
"000000020906","6","2020","4","24","499"
"000000200722","6","2020","4","24","665"
"000000020186","6","2020","4","24","251"
"000000020222","5","2020","4","24","133"
"000000001042","2","2020","4","24","858"
"000000001132","4","2020","4","24","37"
"000000001071","7","2020","4","24","126"
"000000020093","5","2020","4","24","96"
"000000005047","6","2020","4","24","20"
"000000001073","1","2020","4","24","105"
"000000001191","5","2020","4","24","79"
"000000001541","1","2020","4","24","7"
"000000202301","1","2020","4","24","6"
"000000001713","7","2020","4","24","6"
"000000001781","1","2020","4","24","2"
"000000003111","5","2020","4","24","149"
"000000003804","6","2020","4","24","806"
"000000020045","6","2020","4","24","482"
"000000020094","6","2020","4","24","489"
"000000020151","3","2020","4","24","230"
"000000020203","3","2020","4","24","964"
"000000200723","6","2020","4","24","2802"
"000000200811","3","2020","4","24","1626"
"000000201081","1","2020","4","24","111"
"000000001025","3","2020","4","24","329"
"000000020151","6","2020","4","24","144"
"000000020621","2","2020","4","24","823"
"000000001035","5","2020","4","24","119"
"000000001112","6","2020","4","24","209"
"000000020526","2","2020","4","24","2786"
"000000001022","7","2020","4","24","23"
"000000020525","4","2020","4","24","33"
"000000020113","3","2020","4","24","41"
"000000001133","4","2020","4","24","22"
"000000200715","1","2020","4","24","7"
"000000001133","2","2020","4","24","1573"
"000000020115","6","2020","4","24","312"
"000000001504","4","2020","4","24","99"
"000000015012","7","2020","4","24","37"
"000000020112","5","2020","4","24","353"
"000000020201","5","2020","4","24","118"
"000000005047","1","2020","4","24","102"
"000000200713","7","2020","4","24","97"
"000000003804","4","2020","4","24","11"
"000000020212","7","2020","4","24","28"
"000000010113","7","2020","4","24","30"
"000000020203","1","2020","4","24","13"
"000000001261","7","2020","4","24","32"
"000000020084","1","2020","4","24","5"
"000000001592","1","2020","4","24","5"
"000000001691","1","2020","4","24","11"
"000000001331","1","2020","4","24","15"
"000000020023","4","2020","4","24","17"
"000000001016","6","2020","4","24","1507"
"000000001043","5","2020","4","24","168"
"000000001058","6","2020","4","24","87"
"000000005045","4","2020","4","24","313"
"000000020022","5","2020","4","24","322"
"000000001045","3","2020","4","24","324"
